ID,LAND_NR,Partei_NR,Partei_ABK,Name,Titel,Vorname,Nachname,Jahrgang,Geschlecht,Kandidatur,LP,WKR_NR,BereitsMdB,MdB_2021,Einzug,Prozent,erneut,TW_acc,TW_user,TW_id,TW_verif,FB_acc,FB_user,FB_id,FB_typ,FB_verif
3022,5,3,AfD,"Landwehr, Sebastian",,Sebastian,Landwehr,1989,2,2,NA,134,0,0,0,'null',0,0,'null','null',0,1,sebastian.landwehr.31,100004102950907,3,2
3023,3,8,"FREIE WÄHLER","Lang, Andreas Georg Alexander",,"Andreas Georg Alexander",Lang,1957,2,3,27,26,0,0,0,'null',0,0,'null','null',0,1,langaga,1081680306,3,2
3024,9,3,AfD,"Lang, Dr. Klaus",Dr.,Klaus,Lang,1962,2,3,14,212,0,0,0,'null',0,0,'null','null',0,0,'null','null',0,0
3025,9,7,CSU,"Lang, Julia",,Julia,Lang,1982,1,1,44,NA,0,0,0,'null',0,0,'null','null',0,0,'null','null',0,0
3026,10,8,"FREIE WÄHLER","Lang, Michelle Monique",,"Michelle Monique",Lang,1997,1,1,6,NA,0,0,0,'null',0,0,'null','null',0,1,michelle.lang.7393,100001561655297,3,2
3027,8,8,"FREIE WÄHLER","Lang, Oliver Andreas",,"Oliver Andreas",Lang,1971,2,3,12,291,0,0,0,'null',0,0,'null','null',0,0,'null','null',0,0
3028,8,6,GRÜNE,"Lang, Ricarda",,Ricarda,Lang,1994,1,3,10,269,0,1,2,'null',1,1,Ricarda_Lang,1405886484,1,1,RicardaLang1994,1271823943,2,1
3029,6,9,"Die PARTEI","Lang, Sebastian",,Sebastian,Lang,1992,2,1,36,NA,0,0,0,'null',0,0,'null','null',0,0,'null','null',0,0
3030,14,5,"DIE LINKE","Lang, Silvio",,Silvio,Lang,1983,2,2,NA,160,0,0,0,'null',0,1,LangLINKE,617140076,1,1,LangLINKE,224548281071530,1,1
3031,5,40,Volt,"Langbehn, Jan",,Jan,Langbehn,1999,2,1,28,NA,0,0,0,'null',0,1,jan_langbehn,2448161515,2,1,jan.langbehn.9,100006491959947,3,2
3032,3,6,GRÜNE,"Lange, Bela Bettina",,"Bela Bettina",Lange,1972,1,1,29,NA,0,0,0,'null',0,0,'null','null',0,1,bela.lange,1128090425,3,2
3033,13,4,FDP,"Lange, Bernd",,Bernd,Lange,1957,2,1,6,NA,0,0,0,'null',0,1,berndlange,17576181,1,1,bernd.lange.5209,100013568081576,3,2
3034,5,3,AfD,"Lange, Klaus",,Klaus,Lange,1961,2,2,NA,136,0,0,0,'null',0,1,KlausLange_AfD,1417141658605531138,2,1,KlausLangeAfD,101868531713711,1,1
3035,5,9,"Die PARTEI","Lange, Martin Oliver",,"Martin Oliver",Lange,1990,2,2,NA,120,0,0,0,'null',0,0,'null','null',0,0,'null','null',0,0
3036,6,32,BÜNDNIS21,"Lange, Patricia",,Patricia,Lange,1976,1,1,3,NA,0,0,0,'null',0,0,'null','null',0,0,'null','null',0,0
3037,9,7,CSU,"Lange, Ulrich",,Ulrich,Lange,1969,2,2,NA,254,1,1,1,"41,1",1,1,UlrichLange,68172699,2,1,mdb.ulrich.lange,108711250576241,1,1
3038,4,18,MLPD,"Lange, Wanja",,Wanja,Lange,1987,2,1,7,NA,0,0,0,'null',0,0,'null','null',0,0,'null','null',0,0
3039,4,18,MLPD,"Lange, Wolfgang",,Wolfgang,Lange,1952,2,3,2,54,0,0,0,'null',0,0,'null','null',0,0,'null','null',0,0
3040,3,6,GRÜNE,"Langefeld, Begüm",,Begüm,Langefeld,1969,1,1,31,NA,0,0,0,'null',0,1,LangefeldBegum,1396026006583005188,2,1,100068750019661,100068750019661,3,2
3041,5,9,"Die PARTEI","Langel, Andreas",,Andreas,Langel,1983,2,2,NA,97,0,0,0,'null',0,1,LangelEuer,1423276804979052549,2,1,Andreas.Langel.btw2021,101164798773687,1,2
3042,3,18,MLPD,"Langemeier, Kay",,Kay,Langemeier,1977,2,3,6,53,0,0,0,'null',0,0,'null','null',0,0,'null','null',0,0
3043,9,11,NPD,"Langen, Maik",,Maik,Langen,1979,2,2,NA,241,0,0,0,'null',0,0,'null','null',0,1,100003262195752,100003262195752,3,2
3044,9,16,BP,"Langenecker, Maximilian Franz-Josef",,"Maximilian Franz-Josef",Langenecker,1995,2,2,NA,217,0,0,0,'null',0,0,'null','null',0,0,'null','null',0,0
3045,4,20,"MENSCHLICHE WELT","Langer, Achim",,Achim,Langer,1961,2,1,1,NA,0,0,0,'null',0,0,'null','null',0,0,'null','null',0,0
3046,8,9,"Die PARTEI","Langer, Björn",,Björn,Langer,1983,2,2,NA,287,0,0,0,'null',0,0,'null','null',0,1,KanzlerLanger,108307151405051,1,2
3047,16,28,dieBasis,"Langer, Günther",,Günther,Langer,1959,2,3,7,194,0,0,0,'null',0,1,gunther_langer,1320289442926645249,2,1,guenther.langer.5,100002357881776,3,2
3048,5,40,Volt,"Langer, Karin",,Karin,Langer,1968,1,1,25,NA,0,0,0,'null',0,0,'null','null',0,0,'null','null',0,0
3049,8,4,FDP,"Langer, Robert",,Robert,Langer,1971,2,2,NA,261,0,0,0,'null',0,1,RobertLangerOFI,1089570291657990145,2,1,RobertLangerOstfildern,847209828957009,1,2
3050,13,28,dieBasis,"Langer, Sabine Frieda Elfriede",,"Sabine Frieda Elfriede",Langer,1962,1,1,2,NA,0,0,0,'null',0,0,'null','null',0,0,'null','null',0,0
3051,5,34,LKR,"Langer, Tom Oliver",,"Tom Oliver",Langer,1972,2,1,22,NA,0,0,0,'null',0,0,'null','null',0,1,tom.o.langer,100002330353883,3,2
3052,14,8,"FREIE WÄHLER","Langerfeld, André",,André,Langerfeld,1971,2,2,NA,155,0,0,0,'null',0,0,'null','null',0,1,andre.langerfeld,100001414567973,3,2
3053,9,48,"EB: Langhans","Langhans, Dr. Daniel Johannes Maria",Dr.,"Daniel Johannes Maria",Langhans,1958,2,2,NA,255,0,0,0,'null',0,0,'null','null',0,0,'null','null',0,0
3054,1,6,GRÜNE,"Langholz-Kaiser, Marlene",,Marlene,Langholz-Kaiser,1980,1,1,9,NA,0,0,0,'null',0,1,Marlene_LangKa,2733928764,1,1,marlene.langholz,1009071013,3,2
3055,3,9,"Die PARTEI","Langhorst, Ýr Estrid",,"Ýr Estrid",Langhorst,1999,1,3,7,43,0,0,0,'null',0,0,'null','null',0,1,Yrchen988,100001104565386,3,2
3056,3,6,GRÜNE,"Langosch, Hagen",,Hagen,Langosch,2000,2,1,40,NA,0,0,0,'null',0,1,hagenlangosch,2299928407,1,1,hagen.langosch,100007120810273,3,2
3057,8,1,CDU,"Lanig, Marie-Sophie Hedwig",,"Marie-Sophie Hedwig",Lanig,1995,1,1,27,NA,0,0,0,'null',0,0,'null','null',0,0,'null','null',0,0
3058,11,9,"Die PARTEI","Lanwer, Bernd",,Bernd,Lanwer,1967,2,1,42,NA,0,0,0,'null',0,0,'null','null',0,0,'null','null',0,0
3059,9,6,GRÜNE,"Lanzinger, Anna-Maria",,Anna-Maria,Lanzinger,1996,1,1,30,NA,0,0,0,'null',0,1,ami_lanzinger,728146649390841856,2,1,amilanzinger.gruen,104024741786034,1,1
3060,3,3,AfD,"Lapinskas, Roland",,Roland,Lapinskas,1981,2,2,NA,38,0,0,0,'null',0,0,'null','null',0,1,roland.lapinskas,100001751496755,3,2
3061,5,13,ÖDP,"Lappe, Gerhard Ernst",,"Gerhard Ernst",Lappe,1960,2,1,20,NA,0,0,0,'null',0,1,Gerd_Lappe,734463522718003200,2,1,gerhard.lappe,100001616274606,3,2
3062,6,8,"FREIE WÄHLER","Lappe, Markus Rainer",,"Markus Rainer",Lappe,1973,2,3,8,170,0,0,0,'null',0,1,MarkusLappe,1361970639641411588,2,1,markus.lappe.btw21,103287661987514,1,2
3063,9,24,"Die Humanisten","Larch, Sascha",,Sascha,Larch,1968,2,1,5,NA,0,0,0,'null',0,0,'null','null',0,0,'null','null',0,0
3064,6,2,SPD,"Larem, Andreas",,Andreas,Larem,1964,2,3,15,186,0,1,1,"27,4",0,0,'null','null',0,1,andreas.larem.bundestagskandidat,101968131670979,1,2
3065,1,40,Volt,"Larsen, Kira Lynn",,"Kira Lynn",Larsen,1999,1,1,5,NA,0,0,0,'null',0,1,KiraLynnLarsen,1403769075935977476,2,0,'null','null',0,0
3066,5,1,CDU,"Laschet, Armin",,Armin,Laschet,1961,2,1,1,NA,0,1,2,'null',0,1,ArminLaschet,835541664,1,1,ArminLaschet,109478215738226,1,1
3067,6,5,"DIE LINKE","Laslop, Paul",,Paul,Laslop,1965,2,3,12,181,0,0,0,'null',0,1,laslop_paul,1401539714310623239,2,1,100069164589410,100069164589410,3,2
3068,10,1,CDU,"Laßotta, Fabian",,Fabian,Laßotta,1994,2,1,20,NA,0,0,0,'null',0,0,'null','null',0,0,'null','null',0,0
3069,13,5,"DIE LINKE","Latendorf, Ina",,Ina,Latendorf,1971,1,3,2,12,0,1,2,'null',0,0,'null','null',0,1,Ina-Latendorf-104699278458564/,104699278458564,1,2
3070,2,6,GRÜNE,"Lattwesen, Sonja",,Sonja,Lattwesen,1975,1,1,11,NA,0,0,0,'null',0,1,laetti,17363765,2,1,sonja.lattwesen,744734579,3,2
3071,11,6,GRÜNE,"Laube, Steffen",,Steffen,Laube,1995,2,3,18,78,0,0,0,'null',0,1,deinepanik,1237167104337551360,1,1,deinepanik,100002472185210,3,2
3072,7,48,"EB: Lauer","Lauer, Marius Wolfgang",,"Marius Wolfgang",Lauer,1992,2,2,NA,209,0,0,0,'null',0,0,'null','null',0,0,'null','null',0,0
3073,5,14,V-Partei³,"Laug, Derya",,Derya,Laug,1992,1,1,2,NA,0,0,0,'null',0,1,deryalaug,942508119267139585,2,1,derya.laug.9,100006129632401,3,2
3074,3,9,"Die PARTEI","Laukenings, Kevin",,Kevin,Laukenings,1997,2,3,30,28,0,0,0,'null',0,0,'null','null',0,1,klaukenings,100002820351006,3,2
3075,15,6,GRÜNE,"Laukert, Gregor Thomas",,"Gregor Thomas",Laukert,1998,2,3,4,66,0,0,0,'null',0,1,GregorLaukert,1139663376924258304,1,1,gregorlaukert.gruene,103924111514326,1,1
3076,9,7,CSU,"Launert, Dr. Silke",Dr.,Silke,Launert,1976,1,3,16,237,1,1,1,"42,4",1,1,DrLaunert,4926993244,2,1,launert.silke,401006200007303,1,1
3077,5,2,SPD,"Lauterbach, Dr. Karl Wilhelm",Dr.,"Karl Wilhelm",Lauterbach,1963,2,3,23,101,1,1,1,"45,6",1,1,Karl_Lauterbach,3292982985,1,1,Karl.Lauterbach.spd,638247852865845,1,1
3078,9,6,GRÜNE,"Laux, Antje",,Antje,Laux,1964,1,1,53,NA,0,0,0,'null',0,0,'null','null',0,1,100011654674621,100011654674621,3,2
3079,7,6,GRÜNE,"Laux, Claudia",,Claudia,Laux,1966,1,1,15,NA,0,0,0,'null',0,1,claudiabiowima,19461599,2,1,MitGruenenIdeenSchwarzeZahlenSchreiben,102027445471420,1,2
3080,13,24,"Die Humanisten","Laux, Michelle",,Michelle,Laux,2001,1,1,3,NA,0,0,0,'null',0,0,'null','null',0,0,'null','null',0,0
3081,7,5,"DIE LINKE","Läwen, Anja",,Anja,Läwen,1973,1,2,NA,206,0,0,0,'null',0,0,'null','null',0,1,anja.lawen,100068404870442,3,2
3082,8,9,"Die PARTEI","Lawrenz, Christiane Dorothea",,"Christiane Dorothea",Lawrenz,2000,1,3,17,290,0,0,0,'null',0,1,CPolitikerin,1366307559578218497,2,0,'null','null',0,0
3083,14,5,"DIE LINKE","Lay, Caren Nicole",,"Caren Nicole",Lay,1972,1,3,3,156,1,1,2,'null',1,1,CarenLay,21404382,1,1,caren.lay,668729169812570,1,1
3084,7,8,"FREIE WÄHLER","Laymann, Kathrin Franziska",,"Kathrin Franziska",Laymann,1984,1,3,2,199,0,0,0,'null',0,1,KathrinLaymann,1101367148243570688,2,1,LaymannKathrin,512686525910482,1,2
3085,5,3,AfD,"Lebien, Roger Henricus Katharina",,"Roger Henricus Katharina",Lebien,1974,2,2,NA,87,0,0,0,'null',0,1,lebien_roger,3957185777,2,1,100070763196550,100070763196550,3,2
3086,7,8,"FREIE WÄHLER","Lebkücher, Thomas Jürgen",,"Thomas Jürgen",Lebkücher,1978,2,3,3,209,0,0,0,'null',0,1,5f379bf8de0e46e,3094801659,2,1,Thomas-Lebkücher-103272255278188,103272255278188,1,2
3087,9,4,FDP,"Lechte, Ulrich",,Ulrich,Lechte,1977,2,3,8,233,1,1,2,'null',1,1,ulrichlechte,988765113606918144,1,1,lechte18,259242574566478,1,1
3088,8,18,MLPD,"Lederer, Petra",,Petra,Lederer,1965,1,1,10,NA,0,0,0,'null',0,0,'null','null',0,0,'null','null',0,0
3089,8,6,GRÜNE,"Lederer, Sebastian Martin",,"Sebastian Martin",Lederer,1996,2,3,29,287,0,0,0,'null',0,1,lederer_gruene,1255983450584231938,1,1,Lederer.Sebastian,116619176849605,1,1
3090,9,2,SPD,"Leenders, Regina",,Regina,Leenders,1990,1,3,34,257,0,0,0,'null',0,1,LeendersRegina,1358383627327983617,2,1,ReginaLeenders,109351380451022,1,1
3091,8,46,KlimalisteBW,"Legnar, Johanna Klara",,"Johanna Klara",Legnar,1988,1,2,NA,275,0,0,0,'null',0,0,'null','null',0,0,'null','null',0,0
3092,13,2,SPD,"Lehm, Peggy",,Peggy,Lehm,1968,1,1,10,NA,0,0,0,'null',0,0,'null','null',0,0,'null','null',0,0
3093,14,9,"Die PARTEI","Lehmann, Angela Marika",,"Angela Marika",Lehmann,1983,1,1,9,NA,0,0,0,'null',0,0,'null','null',0,0,'null','null',0,0
3094,1,28,dieBasis,"Lehmann, Beate Sabine",,"Beate Sabine",Lehmann,1959,1,2,NA,7,0,0,0,'null',0,0,'null','null',0,0,'null','null',0,0
3095,6,8,"FREIE WÄHLER","Lehmann, Dennis",,Dennis,Lehmann,1988,2,2,NA,185,0,0,0,'null',0,1,_Dennis_Lehmann,4484595448,2,1,DennisLehmann.FreieWaehler,629249503929361,1,1
3096,14,1,CDU,"Lehmann, Jens",,Jens,Lehmann,1967,2,3,7,152,1,1,1,"20,5",1,0,'null','null',0,1,JensLehmannLeipzig,1172124759533323,1,1
3097,14,34,LKR,"Lehmann, Maik Harald",,"Maik Harald",Lehmann,1968,2,2,NA,156,0,0,0,'null',0,0,'null','null',0,0,'null','null',0,0
3098,6,29,"Bündnis C","Lehmann, Reinhard Joachim",,"Reinhard Joachim",Lehmann,1959,2,1,9,NA,0,0,0,'null',0,0,'null','null',0,0,'null','null',0,0
3099,5,6,GRÜNE,"Lehmann, Sven",,Sven,Lehmann,1979,2,3,4,94,1,1,1,"34,6",1,1,svenlehmann,16706236,1,1,sven.lehmann.9250,1328779280,2,1
3100,12,2,SPD,"Lehmann, Sylvia",,Sylvia,Lehmann,1954,1,3,4,62,1,1,1,"26,5",1,1,LehmannSpd,2320712427,2,1,Sylvia-Lehmann-1867495213504775,1867495213504775,1,1
3101,5,3,AfD,"Lehmann, Ulrich",,Ulrich,Lehmann,1970,2,2,NA,144,0,0,0,'null',0,0,'null','null',0,1,ulrich.lehmann.52012,100028443787750,3,2
3102,8,9,"Die PARTEI","Lehmann, Xenia Mareike",,"Xenia Mareike",Lehmann,2002,1,3,10,258,0,0,0,'null',0,0,'null','null',0,0,'null','null',0,0
3103,9,12,PIRATEN,"Lehmberg, Daniel",,Daniel,Lehmberg,2001,2,1,9,NA,0,0,0,'null',0,0,'null','null',0,0,'null','null',0,0
3104,14,24,"Die Humanisten","Lehn, Jonas",,Jonas,Lehn,1990,2,3,6,153,0,0,0,'null',0,1,JL_PdH,1424453052929650688,2,1,jonas.lehn,100002913574688,3,2
3105,11,12,PIRATEN,"Lehnen, Therese",,Therese,Lehnen,1963,1,3,2,80,0,0,0,'null',0,1,harmonie2_0,420588362,2,1,therese.lehnen.1,100006074472946,3,2
3106,5,9,"Die PARTEI","Lehner, Mira",,Mira,Lehner,1980,1,1,9,NA,0,0,0,'null',0,0,'null','null',0,1,mira.lehner,100002250860670,3,2
3107,10,8,"FREIE WÄHLER","Lehnert, Verena Karin Maria Anna",,"Verena Karin Maria Anna",Lehnert,1985,1,1,2,NA,0,0,0,'null',0,0,'null','null',0,0,'null','null',0,0
3108,8,15,DiB,"Lehnhoff, Fabian",,Fabian,Lehnhoff,1986,2,1,19,NA,0,0,0,'null',0,0,'null','null',0,0,'null','null',0,0
3109,9,7,CSU,"Lehrieder, Paul Alois",,"Paul Alois",Lehrieder,1959,2,3,33,251,1,1,1,"36,9",1,0,'null','null',0,1,paullehriedermdb,103441731231156,1,1
3110,5,34,LKR,"Leicher, Andreas",,Andreas,Leicher,1955,2,1,19,NA,0,0,0,'null',0,0,'null','null',0,0,'null','null',0,0
3111,7,8,"FREIE WÄHLER","Leicher, Melanie",,Melanie,Leicher,1969,1,1,21,NA,0,0,0,'null',0,0,'null','null',0,1,mleicher.FREIE.WAEHLER,100217685139706,1,2
3112,6,5,"DIE LINKE","Leidig, Sabine",,Sabine,Leidig,1961,1,2,NA,169,1,0,0,'null',0,1,SabineLeidig,257461232,1,1,Sabine.Leidig,209125975877005,1,1
3113,6,1,CDU,"Leikert, Dr. Katja Isabel",Dr.,"Katja Isabel",Leikert,1975,1,3,5,180,1,1,2,'null',1,1,KLeikert,467381196,1,1,leikertkatja,423800571019823,1,1
3114,7,13,ÖDP,"Leinen, Prof. Dr.Felix Andreas","Prof. Dr.","Felix Andreas",Leinen,1957,2,1,2,NA,0,0,0,'null',0,0,'null','null',0,0,'null','null',0,0
3115,9,9,"Die PARTEI","Leins, Stefan",,Stefan,Leins,1962,2,1,50,NA,0,0,0,'null',0,0,'null','null',0,1,steff.leins,100037603830802,3,2
3116,11,9,"Die PARTEI","Leipold, Oliver",,Oliver,Leipold,1968,2,1,19,NA,0,0,0,'null',0,0,'null','null',0,0,'null','null',0,0
3117,9,16,BP,"Leipold, Oliver",,Oliver,Leipold,1978,2,1,18,NA,0,0,0,'null',0,0,'null','null',0,1,oliver.leipold,100001779603254,3,2
3118,8,2,SPD,"Leiser, Kevin",,Kevin,Leiser,1993,2,3,20,268,0,1,2,'null',0,1,KLHohenlohe,1365771819861557251,1,1,KevinLeiserHohenlohe,101782688361096,1,1
3119,7,40,Volt,"Leisner, Philipp",,Philipp,Leisner,1991,2,1,12,NA,0,0,0,'null',0,1,philippleisner,2770107177,1,1,Philipp-Leisner-908332899190686,908332899190686,1,2
3120,11,9,"Die PARTEI","Leitner, Dr. Torsten",Dr.,Torsten,Leitner,1979,2,1,2,NA,0,0,0,'null',0,0,'null','null',0,1,torsten.leitner,522986464,3,2
3121,5,3,AfD,"Leitterstorf, Luca Mike",,"Luca Mike",Leitterstorf,1996,2,2,NA,94,0,0,0,'null',0,1,titusluca,305633775,2,1,luca.leitterstorf,100000501890901,3,2
3122,9,48,"EB: Lembach","Lembach, Ralf Josef",,"Ralf Josef",Lembach,1982,2,2,NA,247,0,0,0,'null',0,0,'null','null',0,0,'null','null',0,0
3123,2,11,NPD,"Lemke, Christa",,Christa,Lemke,1965,1,1,4,NA,0,0,0,'null',0,0,'null','null',0,0,'null','null',0,0
3124,14,8,"FREIE WÄHLER","Lemke, Korvin",,Korvin,Lemke,1990,2,3,6,160,0,0,0,'null',0,1,korvin_lemke_ca,3395556538,2,1,korvin.lemke,100001113934211,3,2
3125,13,13,ÖDP,"Lemke, Nico",,Nico,Lemke,1988,2,1,5,NA,0,0,0,'null',0,0,'null','null',0,0,'null','null',0,0
3126,5,5,"DIE LINKE","Lemke, Sonja Janet",,"Sonja Janet",Lemke,1991,1,2,NA,143,0,0,0,'null',0,1,SonjaLemke,1146136451542847490,1,0,'null','null',0,0
3127,15,6,GRÜNE,"Lemke, Steffi",,Steffi,Lemke,1968,1,3,1,70,1,1,2,'null',1,1,SteffiLemke,17229513,1,1,steffi.lemke.gruen,675262355856034,1,1
3128,6,4,FDP,"Lenders, Jürgen",,Jürgen,Lenders,1966,2,3,5,174,0,1,2,'null',0,0,'null','null',0,1,LendersFDP,2082368305366559,1,1
3129,9,6,GRÜNE,"Leng, Lakhena",,Lakhena,Leng,1983,1,1,55,NA,0,0,0,'null',0,1,LengLakhena,1320771049840140290,2,1,lakhena.leng.1,1736193754,3,2
3130,8,18,MLPD,"Lenger-Atan, Claudia Regine Elisabeth",,"Claudia Regine Elisabeth",Lenger-Atan,1948,1,2,NA,290,0,0,0,'null',0,0,'null','null',0,0,'null','null',0,0
3131,14,3,AfD,"Lenk, Barbara",,Barbara,Lenk,1982,1,3,7,155,0,1,1,31,0,0,'null','null',0,1,BarbaraLenkAfD,100352898826269,1,1
3132,4,9,"Die PARTEI","Lenk, Sarah Maria",,"Sarah Maria",Lenk,1982,1,1,10,NA,0,0,0,'null',0,0,'null','null',0,0,'null','null',0,0
3133,16,5,"DIE LINKE","Lenkert, Ralph",,Ralph,Lenkert,1967,2,3,2,191,1,1,2,'null',1,0,'null','null',0,1,ralph.lenkert,360115680671622,1,1
3134,5,38,"Team Todenhöfer","Lennartz, Jürgen",,Jürgen,Lennartz,1962,2,1,3,NA,0,0,0,'null',0,0,'null','null',0,0,'null','null',0,0
3135,5,3,AfD,"Lensing, Sascha",,Sascha,Lensing,1973,2,2,NA,115,0,0,0,'null',0,1,LensingSascha,1313795607216238593,2,1,Sascha-Lensing-108769000974500,108769000974500,1,1
3136,3,48,"EB: Lenz","Lenz, Anton Heinrich",,"Anton Heinrich",Lenz,1954,2,2,NA,24,0,0,0,'null',0,0,'null','null',0,0,'null','null',0,0
3137,9,7,CSU,"Lenz, Dr. Andreas",Dr.,Andreas,Lenz,1981,2,2,NA,213,1,1,1,"42,3",1,1,DerLenzMdB,3635730797,1,1,andreas.lenz.bundestag,163923497121139,1,1
3138,7,6,GRÜNE,"Lenz, Kevin",,Kevin,Lenz,1990,2,2,NA,197,0,0,0,'null',0,0,'null','null',0,1,Lenzgrueneak,109585208060044,1,2
3139,5,48,"EB: Lenz","Lenz, Marliese Barbara",,"Marliese Barbara",Lenz,1960,1,2,NA,116,0,0,0,'null',0,1,lenzmarlies,1309558393175240704,2,1,marliesbarbara.lenz,100002147970298,3,2
3140,7,1,CDU,"Leonards, Robert",,Robert,Leonards,1999,2,1,19,NA,0,0,0,'null',0,0,'null','null',0,0,'null','null',0,0
3141,4,5,"DIE LINKE","Leonidakis, Sophia",,Sophia,Leonidakis,1984,1,1,5,NA,0,0,0,'null',0,1,SofiaLeonidakis,3028992371,2,1,SofiaLeonidaki,423119868238679,1,1
3142,5,18,MLPD,"Leopold, Sabine",,Sabine,Leopold,1958,1,2,NA,122,0,0,0,'null',0,0,'null','null',0,0,'null','null',0,0
3143,6,10,Tierschutzpartei,"Lepère, Arnd",,Arnd,Lepère,1961,2,1,5,NA,0,0,0,'null',0,1,ArndLepere,901859432010829824,2,1,arnd.lepere.9,100045911250144,3,2
3144,6,40,Volt,"Lerbs, Lena Margarete",,"Lena Margarete",Lerbs,1998,1,1,9,NA,0,0,0,'null',0,0,'null','null',0,0,'null','null',0,0
3145,6,12,PIRATEN,"Lerche, Frank Werner",,"Frank Werner",Lerche,1966,2,1,10,NA,0,0,0,'null',0,1,Zaphod_42,15197031,2,1,frank.lerche,100001819156517,3,2
3146,4,9,"Die PARTEI","Lerchl, Dr. Alexander",Dr.,Alexander,Lerchl,1959,2,1,1,NA,0,0,0,'null',0,0,'null','null',0,0,'null','null',0,0
3147,15,28,dieBasis,"Leschik, Dr. Susanne",Dr.,Susanne,Leschik,1968,1,1,11,NA,0,0,0,'null',0,0,'null','null',0,1,1834707387,1834707387,3,2
3148,9,9,"Die PARTEI","Lesnov, Sebastian",,Sebastian,Lesnov,2000,2,1,42,NA,0,0,0,'null',0,0,'null','null',0,0,'null','null',0,0
3149,10,6,GRÜNE,"Lessel, Ute",,Ute,Lessel,1965,1,2,NA,297,0,0,0,'null',0,1,UteLessel,1421048553024204803,2,1,ute.lessel,112207637751990,1,2
3150,7,4,FDP,"Letz, Emanuel",,Emanuel,Letz,1976,2,1,24,NA,0,0,0,'null',0,1,LetzEmanuel,1422856219463766016,2,1,emanuel.lz.3,100002192398488,3,2
3151,5,12,PIRATEN,"Leurs, Sandra",,Sandra,Leurs,1961,1,1,1,NA,0,0,0,'null',0,1,sandraleurs,580850625,2,1,Sandra-Leurs-Politikerin-1010276262325712,1010276262325712,1,2
3152,8,9,"Die PARTEI","Leuser, Dominik",,Dominik,Leuser,1986,2,2,NA,276,0,0,0,'null',0,0,'null','null',0,0,'null','null',0,0
3153,7,13,ÖDP,"Leuthner, Sven",,Sven,Leuthner,1992,2,2,NA,211,0,0,0,'null',0,0,'null','null',0,1,zwaenny.leuthner,100001793700273,3,2
3154,8,9,"Die PARTEI","Leuzinger, Björn",,Björn,Leuzinger,1989,2,1,9,NA,0,0,0,'null',0,0,'null','null',0,1,LeuzingerDiePARTEI,338940023104894,1,2
3155,5,5,"DIE LINKE","Lewandowski, Sidney",,Sidney,Lewandowski,1992,2,2,NA,113,0,0,0,'null',0,0,'null','null',0,1,sidney.lewandowski,100001128136476,3,2
3156,11,34,LKR,"Ley, Peter",,Peter,Ley,1981,2,1,8,NA,0,0,0,'null',0,0,'null','null',0,0,'null','null',0,0
3157,9,4,FDP,"Ley, Theresa",,Theresa,Ley,1990,1,3,20,216,0,0,0,'null',0,1,th_ley,3303954801,1,1,leytheresa,574327489717159,1,1
3158,5,5,"DIE LINKE","Leye, Christian",,Christian,Leye,1981,2,3,6,116,0,1,2,'null',0,1,christian_leye,826683982519611393,2,1,Leye.Christian,983545195099994,1,1
3159,9,19,Gesundheitsforschung,"Li, Yue",,Yue,Li,1986,1,1,4,NA,0,0,0,'null',0,0,'null','null',0,1,yue.li.336,521609203,3,2
3160,6,40,Volt,"Liban, Samater",,Samater,Liban,1972,2,2,NA,179,0,0,0,'null',0,0,'null','null',0,0,'null','null',0,0
3161,6,3,AfD,"Lichert, Andreas John",,"Andreas John",Lichert,1975,2,2,NA,177,0,0,0,'null',0,1,andreaslichert,770959228450340865,2,1,andreas.lichert.afd,121638038289317,1,1
3162,3,40,Volt,"Licht, Maximilian",,Maximilian,Licht,1995,2,1,6,NA,0,0,0,'null',0,0,'null','null',0,0,'null','null',0,0
3163,5,24,"Die Humanisten","Lichtenberg, Sigrid",,Sigrid,Lichtenberg,1973,1,1,4,NA,0,0,0,'null',0,0,'null','null',0,0,'null','null',0,0
3164,3,1,CDU,"Lichy, Olaf Arno Albert",,"Olaf Arno Albert",Lichy,1958,2,1,37,NA,0,0,0,'null',0,1,olaf_lichy,409960423,2,1,olaf.lichy,100002647180042,3,2
3165,5,2,SPD,"Licina-Bode, Luiza",,Luiza,Licina-Bode,1972,1,3,32,148,0,1,2,'null',0,1,BodeLuiza,1398240466395611142,2,1,luiza.licinabode,100006048755957,3,2
3166,9,13,ÖDP,"Lidl, Thomas",,Thomas,Lidl,1980,2,2,NA,253,0,0,0,'null',0,0,'null','null',0,0,'null','null',0,0
3167,7,4,FDP,"Lieb, Alexandra",,Alexandra,Lieb,1966,1,1,16,NA,0,0,0,'null',0,0,'null','null',0,1,fdpalexandralieb,2077934445838735,1,1
3168,6,4,FDP,"Lieb, Dr. Thorsten Willibald",Dr.,"Thorsten Willibald",Lieb,1973,2,3,2,183,0,1,2,'null',0,1,ThorstenLieb,2411398358,2,1,thliebEU,749396432090053,1,1
3169,15,6,GRÜNE,"Liebau, Urs Justus Jasper Gregor",,"Urs Justus Jasper Gregor",Liebau,1994,2,3,2,69,0,0,0,'null',0,1,ursliebau,1093488058433982474,2,1,ursliebau,103966788060449,1,1
3170,11,34,LKR,"Lieberam, Christian",,Christian,Lieberam,1982,2,3,9,82,0,0,0,'null',0,0,'null','null',0,1,CLieberam,101217958753341,1,2
